id;word;slog
27591;BOYMAMAT;BOY-MA-MAT
27592;BOYMAN;BOY-MAN
27593;BOYMIRZA;BOY-MIR-ZA
27594;BOYMO‘MIN;BOY-MO‘-MIN
27595;BOYMUHAMMAD;BOY-MU-HAM-MAD
27596;BOYMULLA;BOY-MUL-LA
27597;BOYMUROD;BOY-MU-ROD
27598;BOYNAFAS;BOY-NA-FAS
27599;BOYNAZAR;BOY-NA-ZAR
27600;BOYNIYOZ;BOY-NI-YOZ
27601;BOYNUR;BOY-NUR
27602;BOYODIL;BOY-O-DIL
27603;BOYPARDA;BOY-PAR-DA
27604;BOYPO‘LAT;BOY-PO‘-LAT
27605;BOYPOLVON;BOY-POL-VON
27606;BOYQARSHI;BOY-QAR-SHI
27607;BOYQILICH;BOY-QI-LICH
27608;BOYQO‘CHQOR;BOY-QO‘CH-QOR
27609;BOYQO‘ZI;BOY-QO‘-ZI
27610;BOYQOBIL;BOY-QO-BIL
27611;BOYSAFAR;BOY-SA-FAR
27612;BOYSAID;BOY-SA-ID
27613;BOYSARA;BOY-SA-RA
27614;BOYSARI;BOY-SA-RI
27615;BOYSARIQ;BOY-SA-RIQ
27616;BOYSHUNQOR;BOY-SHUN-QOR
27617;BOYSOAT;BOY-SO-AT
27618;BOYSULTON;BOY-SUL-TON
27619;BOYSUNG‘UR;BOY-SUN-G‘UR
27620;BOYSUYUN;BOY-SU-YUN
27621;BOYTEMIR;BOY-TE-MIR
27622;BOYTILLA;BOY-TIL-LA
27623;BOYTO‘G‘ON;BOY-TO‘-G‘ON
27624;BOYTO‘LA;BOY-TO‘-LA
27625;BOYTO‘RA;BOY-TO‘-RA
27626;BOYTO‘XTA;BOY-TO‘X-TA
27627;BOYTOSH;BOY-TOSH
27628;BOYTOY;BOY-TOY
27629;BOYTULLA;BOY-TUL-LA
27630;BOQIZODA;BO-QI-ZO-DA
27631;BORMANBOY;BOR-MAN-BOY
27632;BORMAT;BOR-MAT
27633;BORMUHAMMAD;BOR-MU-HAM-MAD
27634;BOSHBEK;BOSH-BEK
27635;BOSHBOLA;BOSH-BO-LA
27636;BOSHMAN;BOSH-MAN
27637;BOSHOD;BO-SHOD
27638;BOSHOQ;BO-SHOQ
27639;BOSHPO‘LAT;BOSH-PO‘-LAT
27640;BOSHQIRBOY;BOSH-QIR-BOY
27641;BOSHQORA;BOSH-QO-RA
27642;BOSHQUL;BOSH-QUL
27643;BOSITQUL;BO-SIT-QUL
27644;BOSITULLA;BO-SI-TUL-LA
27645;BOTIR;BO-TIR
27646;BOTIRALI;BO-TIR-A-LI
27647;BOTIRPO‘LAT;BO-TIR-PO‘-LAT
27648;BOTIRXO‘JA;BO-TIR-XO‘-JA
27649;BOYALI;BO-YA-LI
27650;BOYAZID;BO-YA-ZID
27651;BOYAZIT;BO-YA-ZIT
27652;BOYBEK;BOY-BEK
27653;BOYBERDI;BOY-BER-DI
27654;BOYBO‘LDI;BOY-BO‘L-DI
27655;BOYBO‘LSIN;BOY-BO‘L-SIN
27656;BOYBO‘RI;BOY-BO‘-RI
27657;BOYBO‘TA;BOY-BO‘-TA
27658;BOYBOBO;BOY-BO-BO
27659;BOYBOLA;BOY-BO-LA
27660;BOYBOTIR;BOY-BO-TIR
27661;BOYBUVA;BOY-BU-VA
27662;BOYDADA;BOY-DA-DA
27663;BOYDAVLAT;BOY-DAV-LAT
27664;BOYG‘OZI;BOY-G‘O-ZI
27665;BOYJIGIT;BOY-JI-GIT
27666;BOYJO‘RA;BOY-JO‘-RA
27667;BOYJON;BOY-JON
27668;BOYJUMAN;BOY-JU-MAN
27669;BOYKELDI;BOY-KEL-DI
27670;BOYTUMAN;BOY-TU-MAN
27671;BOYTURDI;BOY-TUR-DI
27672;BOYTURSUN;BOY-TUR-SUN
27673;BOYUZOQ;BOY-U-ZOQ
27674;BOYXO‘JA;BOY-XO‘-JA
27675;BOYXO‘ROZ;BOY-XO‘-ROZ
27676;BOYXON;BOY-XON
27677;BOZORALI;BO-ZO-RA-LI
27678;BOZORBOY;BO-ZOR-BOY
27679;BOZORMUROD;BO-ZOR-MU-ROD
27680;BOZORQUL;BO-ZOR-QUL
27681;BOZORXO‘JA;BO-ZOR-XO‘-JA
27682;BUG‘ROXON;BUG‘-RO-XON
27683;BUNYOD;BUN-YOD
27684;BUNYODBEK;BUN-YOD-BEK
27685;BURGUTALI;BUR-GU-TA-LI
27686;BURGUTBEK;BUR-GUT-BEK
27687;BURHON;BUR-HON
27688;BURHONALI;BUR-HO-NA-LI
27689;BURHONIDDIN;BUR-HO-NID-DIN
27690;BUVAMIRZA;BU-VA-MIR-ZA
27691;BUVAMUHAMMAD;BU-VA-MU-HAM-MAD
27692;BUVANAZAR;BU-VA-NA-ZAR
27693;BUVARAHIM;BU-VA-RA-HIM
27694;BUVARAJAB;BU-VA-RA-JAB
27695;BUVASHER;BU-VA-SHER
27696;BUXORIDDIN;BU-XO-RID-DIN
27697;BUXORMAT;BU-XOR-MAT
27698;BUXORMUHAMMAD;BU-XOR-MU-HAM-MAD
27699;BADIABIBI;BA-DI-A-BI-BI
27700;BADIAGUL;BA-DI-A-GUL
27701;BADIAPARI;BA-DI-A-PA-RI
27702;BADIG‘A;BA-DI-G‘A
27703;BADIHA;BA-DI-HA
27704;BADIRA;BA-DI-RA
27705;BADIULJAMOL;BA-DI-UL-JA-MOL
27706;BADRIJAHON;BAD-RI-JA-HON
27707;BADRIJAMOL;BAD-RI-JA-MOL
27708;BADRIKAMOL;BAD-RI-KA-MOL
27709;BADRINISO;BAD-RI-NI-SO
27710;BADRIYA;BAD-RI-YA
27711;BADRULHAYOT;BAD-RUL-HA-YOT
27712;BAHORA;BA-HO-RA
27713;BAHORJAMOL;BA-HOR-JA-MOL
27714;BAHOROY;BA-HO-ROY
27715;BAHRA;BAH-RA
27716;BAHRAGUL;BAH-RA-GUL
27717;BAHRINISO;BAH-RI-NI-SO
27718;BAHRIYA;BAH-RI-YA
27719;BAKIRA;BA-KI-RA
27720;BALXINOY;BAL-XI-NOY
27721;BALXIYA;BAL-XI-YA
27722;BARCHIN;BAR-CHIN
27723;BARCHINBUVI;BAR-CHIN-BU-VI
27724;BARCHINOY;BAR-CHI-NOY
27725;BARCHINSULUV;BAR-CHIN-SU-LUV
27726;BARNO;BAR-NO
27727;BARNOBIBI;BAR-NO-BI-BI
27728;BARNOGUL;BAR-NO-GUL
27729;BASHORAT;BA-SHO-RAT
27730;BASILAT;BA-SI-LAT
27731;BAXSHAN;BAX-SHAN
27732;BAXSHANOY;BAX-SHA-NOY
27733;BAXSHANDA;BAX-SHAN-DA
27734;BAXSHISH;BAX-SHISH
27735;BAXTIGUL;BAX-TI-GUL
27736;BAXTINISO;BAX-TI-NI-SO
27737;BAXTIQIZ;BAX-TI-QIZ
27738;BAXTLI;BAXT-LI
27739;BAXTLIMAN;BAXT-LI-MAN
27740;BAYRAMBAXT;BAY-RAM-BAXT
27741;BAYRAMBIBI;BAY-RAM-BI-BI
27742;BAYRAMGUL;BAY-RAM-GUL
27743;BEGIMOY;BE-GI-MOY
27744;BEGINISO;BE-GI-NI-SO
27745;BEGLAROY;BEG-LA-ROY
27746;BEGOYIM;BE-GO-YIM
27747;BEGZODA;BEG-ZO-DA
27748;BEHRUZA;BEH-RU-ZA
27749;BEKZODA;BEK-ZO-DA
27750;BENAZIR;BE-NA-ZIR
27751;BIBIDUR;BI-BI-DUR
27752;BIBIFOTIMA;BI-BI-FO-TI-MA
27753;BIBIGUL;BI-BI-GUL
27754;BIBIGULSHOD;BI-BI-GUL-SHOD
27755;BIBIXADICHA;BI-BI-XA-DI-CHA
27756;BIBIHAYOT;BI-BI-HA-YOT
27757;BIBIHOJAR;BI-BI-HO-JAR
27758;BIBIJAHON;BI-BI-JA-HON
27759;BIBIJAMOL;BI-BI-JA-MOL
27760;BIBIJON;BI-BI-JON
27761;BIBIKAMOL;BI-BI-KA-MOL
27762;BIBIMARYAM;BI-BI-MAR-YAM
27763;BIBINISO;BI-BI-NI-SO
27764;BIBINIYOZ;BI-BI-NI-YOZ
27765;BIBINOR;BI-BI-NOR
27766;BIBINORA;BI-BI-NO-RA
27767;BIBIRAYHON;BI-BI-RAY-HON
27768;BIBIRO‘ZI;BI-BI-RO‘-ZI
27769;BIBISAFAR;BI-BI-SA-FAR
27770;BIBISAIDA;BI-BI-SA-I-DA
27771;BIBISALIMA;BI-BI-SA-LI-MA
27772;BIBISAN’AT;BI-BI-SAN’-AT
27773;BIBISANAM;BI-BI-SA-NAM
27774;BIBISORA;BI-BI-SO-RA
27775;BIBISULTON;BI-BI-SUL-TON
27776;BIBISULUV;BI-BI-SU-LUV
27777;BIBISUMAN;BI-BI-SU-MAN
27778;BIBITOJ;BI-BI-TOJ
27779;BIBITOSH;BI-BI-TOSH
27780;BIBIXOL;BI-BI-XOL
27781;BIBIXONIM;BI-BI-XO-NIM
27782;BIBIXOTIMA;BI-BI-XO-TI-MA
27783;BIBIZAR;BI-BI-ZAR
27784;BIBIZAYNAB;BI-BI-ZAY-NAB
27785;BIBIZILOL;BI-BI-ZI-LOL
27786;BIBIZODA;BI-BI-ZO-DA
27787;BIBIZOR;BI-BI-ZOR
27788;BILLURA;BIL-LU-RA
27789;BILOLXON;BI-LOL-XON
27790;BINAFSHA;BI-NAF-SHA
27791;BIYMIRZA;BIY-MIR-ZA
27792;BIYNOR;BIY-NOR
27793;BIYPARI;BIY-PA-RI
27794;BIYRAJAB;BIY-RA-JAB
27795;BO‘RIGUL;BO‘-RI-GUL
27796;BO‘RIJAMOL;BO‘-RI-JA-MOL
27797;BO‘RINISO;BO‘-RI-NI-SO
27798;BO‘RITOJI;BO‘-RI-TO-JI
27799;BO‘RITOSH;BO‘-RI-TOSH
27800;BO‘RIXOL;BO‘-RI-XOL
27801;BO‘RONGUL;BO‘-RON-GUL
27802;BO‘STON;BO‘S-TON
27803;BO‘STONBIBI;BO‘S-TON-BI-BI
27804;BO‘STONGO‘ZAL;BO‘S-TON-GO‘-ZAL
27805;BO‘STONGUL;BO‘S-TON-GUL
27806;BO‘STONTOJ;BO‘S-TON-TOJ
27807;BO‘TAGUL;BO‘-TA-GUL
27808;BO‘TAKO‘Z;BO‘-TA-KO‘Z
27809;BOLBIBI;BOL-BI-BI
27810;BOLDONO;BOL-DO-NO
27811;BOLGUL;BOL-GUL
27812;BOLIDA;BO-LI-DA
27813;BOLJAHON;BOL-JA-HON
27814;BOLJON;BOL-JON
27815;BOLYOR;BOL-YOR
27816;BONU;BO-NU
27817;BONUGUL;BO-NU-GUL
27818;BOYSULUV;BOY-SU-LUV
27819;BOZGUL;BOZ-GUL
27820;BOZORBEKA;BO-ZOR-BE-KA
27821;BOZORBIBI;BO-ZOR-BI-BI
27822;BOZORGUL;BO-ZOR-GUL
27823;BOZORXOL;BO-ZOR-XOL
27824;BUHADICHA;BU-HA-DI-CHA
27825;BUHOJAR;BU-HO-JAR
27826;BULBULNISO;BUL-BUL-NI-SO
27827;BUMALIKA;BU-MA-LI-KA
27828;BUMARYAM;BU-MAR-YAM
27829;BUOYSHA;BU-OY-SHA
27830;BURAHIMA;BU-RA-HI-MA
27831;BUVCHEHRA;BUV-CHEH-RA
27832;BUVCHIROY;BUV-CHI-ROY
27833;BUVZILOL;BUV-ZI-LOL
27834;BUVZIYODA;BUV-ZI-YO-DA
27835;BUVZOHIDA;BUV-ZO-HI-DA
27836;BUVZUBAYDA;BUV-ZU-BAY-DA
27837;BUVZUHRA;BUV-ZUH-RA
27838;BUVZULAYHO;BUV-ZU-LAY-HO
27839;DADAAHMAD;DA-DA-AH-MAD
27840;DADAALI;DA-DA-A-LI
27841;DADABEK;DA-DA-BEK
27842;DADABERDI;DA-DA-BER-DI
27843;DADABOY;DA-DA-BOY
27844;DADAFARID;DA-DA-FA-RID
27845;DADAJON;DA-DA-JON
27846;DADAKELDI;DA-DA-KEL-DI
27847;DADAMASHRAB;DA-DA-MASH-RAB
27848;DADAMAT;DA-DA-MAT
27849;DADAMIRZA;DA-DA-MIR-ZA
27850;DADAMUHAMMAD;DA-DA-MU-HAM-MAD
27851;DADAMUROD;DA-DA-MU-ROD
27852;DADANAZAR;DA-DA-NA-ZAR
27853;DADAORTIQ;DA-DA-OR-TIQ
27854;DADAQO‘ZI;DA-DA-QO‘-ZI
27855;DADAQOBIL;DA-DA-QO-BIL
27856;DADAQUL;DA-DA-QUL
27857;DADAQURBON;DA-DA-QUR-BON
27858;DADASARDOR;DA-DA-SAR-DOR
27859;DADASH;DA-DASH
27860;DADASHARIF;DA-DA-SHA-RIF
27861;DADASHAYDO;DA-DA-SHAY-DO
27862;DADASHAYX;DA-DA-SHAYX
27863;DADAVALI;DA-DA-VA-LI
27864;DADAXO‘JA;DA-DA-XO‘-JA
27865;DADAXOL;DA-DA-XOL
27866;DADAXON;DA-DA-XON
27867;DADAYO‘LDOSH;DA-DA-YO‘L-DOSH
27868;DALER;DA-LER
27869;DALIR;DA-LIR
27870;DAMIN;DA-MIN
27871;DAMIR;DA-MIR
27872;DAMIRALI;DA-MI-RA-LI
27873;DAMIRJON;DA-MIR-JON
27874;DARBESHMUHAMMAD;DAR-BESH-MU-HAM-MAD
27875;DARVESHALI;DAR-VE-SHA-LI
27876;DARVESHMIRZA;DAR-VESH-MIR-ZA
27877;DARXONMIRZA;DAR-XON-MIR-ZA
27878;DARXONXO‘JA;DAR-XON-XO‘-JA
27879;DARYOBOY;DAR-YO-BOY
27880;DARYOQUL;DAR-YO-QUL
27881;DASHTBOY;DASHT-BOY
27882;DASTURBOY;DAS-TUR-BOY
27883;DAVLAT;DAV-LAT
27884;DAVLATALI;DAV-LA-TA-LI
27885;DAVLATBAXT;DAV-LAT-BAXT
27886;DAVLATBEK;DAV-LAT-BEK
27887;DAVLATBERDI;DAV-LAT-BER-DI
27888;DAVLATDIYOR;DAV-LAT-DI-YOR
27889;DAVLATJON;DAV-LAT-JON
27890;DAVLATKARIM;DAV-LAT-KA-RIM
27891;DAVLATKELDI;DAV-LAT-KEL-DI
27892;DAVLATMAMAT;DAV-LAT-MA-MAT
27893;DAVLATMAND;DAV-LAT-MAND
27894;DAVLATMIRZA;DAV-LAT-MIR-ZA
27895;DAVLATMUHAMMAD;DAV-LAT-MU-HAM-MAD
27896;DAVLATMUROD;DAV-LAT-MU-ROD
27897;DAVLATNAFAS;DAV-LAT-NA-FAS
27898;DAVLATNAZAR;DAV-LAT-NA-ZAR
27899;DAVLATNISO;DAV-LAT-NI-SO
27900;DAVLATNIYOZ;DAV-LAT-NI-YOZ
27901;DAVLATO‘ROZ;DAV-LAT-O‘-ROZ
27902;DAVLATOMON;DAV-LAT-O-MON
27903;DAVLATQADAM;DAV-LAT-QA-DAM
27904;DAVLATQILICH;DAV-LAT-QI-LICH
27905;DAVLATQUL;DAV-LAT-QUL
27906;DAVLATQURBON;DAV-LAT-QUR-BON
27907;DAVLATSHER;DAV-LAT-SHER
27908;DAVLATSHO;DAV-LAT-SHO
27909;DAVLATSHOH;DAV-LAT-SHOH
27910;DAVLATSIHAT;DAV-LAT-SI-HAT
27911;DAVLATTURDI;DAV-LAT-TUR-DI
27912;DAVLATXO‘JA;DAV-LAT-XO‘-JA
27913;DAVLATXON;DAV-LAT-XON
27914;DAVLATYOR;DAV-LAT-YOR
27915;DAVLATYOZ;DAV-LAT-YOZ
27916;DAVLATYUSUF;DAV-LAT-YU-SUF
27917;DAVRBEK;DAVR-BEK
27918;DAVRBOY;DAVR-BOY
27919;DAVRON;DAV-RON
27920;DAVRONALI;DAV-RO-NA-LI
27921;DAVRONKELDI;DAV-RON-KEL-DI
27922;DAVRONQUL;DAV-RON-QUL
27923;DAVRONXO‘JA;DAV-RON-XO‘-JA
27924;DAVRQUL;DAVR-QUL
27925;DEHQONALI;DEH-QO-NA-LI
27926;DEHQONQUL;DEH-QON-QUL
27927;DEHQONXO‘JA;DEH-QON-XO‘-JA
27928;DEVONBOY;DE-VON-BOY
27929;DEVONMAMAT;DE-VON-MA-MAT
27930;DEVONMUHAMMAD;DE-VON-MU-HAM-MAD
27931;DEVONQUL;DE-VON-QUL
27932;DEVONXO‘JA;DE-VON-XO‘-JA
27933;DILBARBEK;DIL-BAR-BEK
27934;DILBASHIR;DIL-BA-SHIR
27935;DILBEK;DIL-BEK
27936;DILDORBEK;DIL-DOR-BEK
27937;DILMUROD;DIL-MU-ROD
27938;DILNAZAR;DIL-NA-ZAR
27939;DILNAZIR;DIL-NA-ZIR
27940;DILNIYOZ;DIL-NI-YOZ
27941;DILOVARXO‘JA;DI-LO-VAR-XO‘-JA
27942;DILSHOD;DIL-SHOD
27943;DILXUSHBEK;DIL-XUSH--BEK
27944;DINMUHAMMAD;DIN-MU-HAM-MAD
27945;DINMUROD;DIN-MU-ROD
27946;DIYOR;DI-YOR
27947;DO‘LANBOY;DO‘-LAN-BOY
27948;DO‘STALI;DO‘S-TA-LI
27949;DO‘STBERDI;DO‘ST-BER-DI
27950;DO‘STIYOR;DO‘S-TI-YOR
27951;DO‘STKELDI;DO‘ST-KEL-DI
27952;DO‘STMAMAT;DO‘ST-MA-MAT
27953;DO‘STMIRZA;DO‘ST-MIR-ZA
27954;DO‘STMUHAMMAD;DO‘ST-MU-HAM-MAD
27955;DO‘STMULLA;DO‘ST-MUL-LA
27956;DO‘STMUROD;DO‘ST-MU-ROD
27957;DO‘STNAZAR;DO‘ST-NA-ZAR
27958;DO‘STNIYOZ;DO‘ST-NI-YOZ
27959;DODMUHAMMAD;DOD-MU-HAM-MAD
27960;DONI;DO-NI
27961;DONIISLOM;DO-NI-IS-LOM
27962;DONIQUL;DO-NI-QUL
27963;DONIYOR;DO-NI-YOR
27964;DONIYORJON;DO-NI-YOR-JON
27965;DOSTON;DOS-TON
27966;DOVONMIRZA;DO-VON-MIR-ZA
27967;DOVUDQUL;DO-VUD-QUL
27968;DURBEK;DUR-BEK
27969;DURBOTIR;DUR-BO-TIR
27970;DURNAZAR;DUR-NA-ZAR
27971;DURNIYOZ;DUR-NI-YOZ
27972;DURPO‘LAT;DUR-PO‘-LAT
27973;DURUSTBOY;DU-RUST-BOY
27974;DURUSTMUHAMMAD;DU-RUST-MU-HAM-MAD
27975;DURUSTQUL;DU-RUST-QUL
27976;DURXO‘JA;DUR-XO‘-JA
27977;DUSHAN;DU-SHAN
27978;DUSHANALI;DU-SHA-NA-LI
27979;DUSHANBOY;DU-SHAN-BOY
27980;DUSHANQUL;DU-SHAN-QUL
27981;DUSHANXO‘JA;DU-SHAN-XO‘-JA
27982;DALAXON;DA-LA-XON
27983;DAMINA;DA-MI-NA
27984;DAMIRA;DA-MI-RA
27985;DAVLATGUL;DAV-LAT-GUL
27986;DAVLATJAHON;DAV-LAT-JA-HON
27987;DAVLATJAMOL;DAV-LAT-JA-MOL
27988;DAVRONGUL;DAV-RON-GUL
27989;DAVRONOY;DAV-RO-NOY
27990;DAVRXON;DAVR-XON
27991;DILAFRO‘Z;DI-LAF-RO‘Z
27992;DILAFRUZ;DI-LAF-RUZ
27993;DILAFZA;DI-LAF-ZA
27994;DILARA;DI-LA-RA
27995;DILBAR;DIL-BAR
27996;DILBARNISO;DIL-BAR-NI-SO
27997;DILDAGUL;DIL-DA-GUL
27998;DILDORA;DIL-DO-RA
27999;DILFIRUZA;DIL-FI-RU-ZA
28000;DILFUZA;DIL-FU-ZA
28001;DILHAYO;DIL-HA-YO
28002;DILNIGOR;DIL-NI-GOR
28003;DILNORA;DIL-NO-RA
28004;DILNOZ;DIL-NOZ
28005;DILNOZA;DIL-NO-ZA
28006;DILNUR;DIL-NUR
28007;DILNURA;DIL-NU-RA
28008;DILOBAR;DI-LO-BAR
28009;DILOBAR;DI-LO-BAR
28010;DILOROM;DI-LO-ROM
28011;DILOVAR;DI-LO-VAR
28012;DILQIZ;DIL-QIZ
28013;DILRABO;DIL-RA-BO
28014;DILRO‘ZA;DIL-RO‘-ZA
28015;DILROZ;DIL-ROZ
28016;DILRUH;DIL-RUH
28017;DILRUZ;DIL-RUZ
28018;DILSEVAR;DIL-SE-VAR
28019;DILSHODA;DIL-SHO-DA
28020;DILSO‘Z;DIL-SO‘Z
28021;DILSORA;DIL-SO-RA
28022;DILXUMOR;DIL-XU-MOR
28023;DILXUSH;DIL-XUSH
28024;DILYOR;DIL-YOR
28025;DILYORA;DIL-YO-RA
28026;DINORA;DI-NO-RA
28027;DIYANA;DI-YA-NA
28028;DIYORA;DI-YO-RA
28029;DONOGUL;DO-NO-GUL
28030;DONOJAMOL;DO-NO-JA-MOL
28031;DONOJON;DO-NO-JON
28032;DONOXON;DO-NO-XON
28033;DUNYOBEGIM;DUN-YO-BE-GIM
28034;DUNYOGUL;DUN-YO-GUL
28035;DUNYONUR;DUN-YO-NUR
28036;DUNYOXOL;DUN-YO-XOL
28037;DUNYOXON;DUN-YO-XON
28038;DURBIBI;DUR-BI-BI
28039;DURDIGUL;DUR-DI-GUL
28040;DURDIJON;DUR-DI-JON
28041;DURDINOR;DUR-DI-NOR
28042;DURDONA;DUR-DO-NA
28043;DURGO‘ZAL;DUR-GO‘-ZAL
28044;DURGUL;DUR-GUL
28045;DURZODA;DUR-ZO-DA
28046;EGAMBERDI;E-GAM-BER-DI
28047;EGAMBERGAN;E-GAM-BER-GAN
28048;EGAMMIRZA;E-GAM-MIR-ZA
28049;EGAMMUROD;E-GAM-MU-ROD
28050;EGAMNAZAR;E-GAM-NA-ZAR
28051;EGAMNIYOZ;E-GAM-NI-YOZ
28052;EGAMQUL;E-GAM-QUL
28053;EGAMSHUKUR;E-GAM-SHU-KUR
28054;EGAMTOY;E-GAM-TOY
28055;EGAMXO‘JA;E-GAM-XO‘-JA
28056;EGAMYOR;E-GAM-YOR
28057;EHROMBEK;EH-ROM-BEK
28058;EHSONALI;EH-SO-NA-LI
28059;EHSONQUL;EH-SON-QUL
28060;EHSONTOY;EH-SON-TOY
28061;EHSONULLA;EH-SO-NUL-LA
28062;EHSONXO‘JA;EH-SON-XO‘-JA
28063;ELBEK;EL-BEK
28064;ELBERDI;EL-BER-DI
28065;ELBEZAR;EL-BE-ZAR
28066;ELBO‘LSIN;EL-BO‘L-SIN
28067;ELBO‘TA;EL-BO‘-TA
28068;ELBOBO;EL-BO-BO
28069;ELBOTIR;EL-BO-TIR
28070;ELBOY;EL-BOY
28071;ELCHIBEK;EL-CHI-BEK
28072;ELCHIN;EL-CHIN
28073;ELCHIQUL;EL-CHI-QUL
28074;ELCHIXON;EL-CHI-XON
28075;ELDO‘ST;EL-DO‘ST
28076;ELDOR;EL-DOR
28077;ELLIKBOY;EL-LIK-BOY
28078;ELMAMAT;EL-MA-MAT
28079;ELMIRZA;EL-MIR-ZA
28080;ELMO‘MIN;EL-MO‘-MIN
28081;ELMUHAMMAD;EL-MU-HAM-MAD
28082;ELMUROD;EL-MU-ROD
28083;ELNAZAR;EL-NA-ZAR
28084;ELNIYOZ;EL-NI-YOZ
28085;ELNOR;EL-NOR
28086;ELNUR;EL-NUR
28087;ELSHOD;EL-SHOD
28088;ELSHON;EL-SHON
28089;ELSOAT;EL-SO-AT
28090;ELTEMIR;EL-TE-MIR
28091;ELTUTMISH;EL-TUT-MISH
28092;ELXO‘JA;EL-XO‘-JA
28093;ELXON;EL-XON
28094;ELYOR;EL-YOR
28095;ELYORBEK;EL-YOR-BEK
28096;ELZOD;EL-ZOD
28097;ELZODA;EL-ZO-DA
28098;ELZODBEK;EL-ZOD-BEK
28099;ERDAVLAT;ER-DAV-LAT
28100;ERDON;ER-DON
28101;ERGASH;ER-GASH
28102;ERGASHALI;ER-GA-SHA-LI
28103;ERGASHMIRZA;ER-GASH-MIR-ZA
28104;ERGASHQO‘ZI;ER-GASH-QO‘-ZI
28105;ERGASHXO‘JA;ER-GASH-XO‘-JA
28106;ERJIGIT;ER-JI-GIT
28107;ERJON;ER-JON
28108;ERKIN;ER-KIN
28109;ERLON;ER-LON
28110;ERMAMAT;ER-MA-MAT
28111;ERMATALI;ER-MA-TA-LI
28112;ERMIRZA;ER-MIR-ZA
28113;ERMO‘MIN;ER-MO‘-MIN
28114;ERMUHAMMAD;ER-MU-HAM-MAD
28115;ERMUROD;ER-MU-ROD
28116;ERNAZAR;ER-NA-ZAR
28117;ERNIYOZ;ER-NI-YOZ
28118;ERPO‘LAT;ER-PO‘-LAT
28119;ERQO‘ZI;ER-QO‘-ZI
28120;ERQOBIL;ER-QO-BIL
28121;ERQUL;ER-QUL
28122;ERTABOY;ER-TA-BOY
28123;ERTO‘G‘ON;ER-TO‘-G‘ON
28124;ERTO‘G‘RUL;ER-TO‘G‘-RUL
28125;ERTO‘RA;ER-TO‘-RA
28126;ERTOJI;ER-TO-JI
28127;ERTOSH;ER-TOSH
28128;ERTOY;ER-TOY
28129;ERTUG‘AN;ER-TU-G‘AN
28130;ERTUG‘DI;ER-TUG‘-DI
28131;ERVALI;ER-VA-LI
28132;ERXO‘JA;ER-XO‘-JA
28133;ERXON;ER-XON
28134;ERYIGIT;ER-YI-GIT
28135;ESABOY;E-SA-BOY
28136;ESBO‘TA;ES-BO‘-TA
28137;ESHALI;E-SHA-LI
28138;ESHBADAL;ESH-BA-DAL
28139;ESHBEK;ESH-BEK
28140;ESHBEKA;ESH-BE-KA
28141;ESHBERDI;ESH-BER-DI
28142;ESHBO‘L;ESH-BO‘L
28143;ESHBO‘LDI;ESH-BO‘L-DI
28144;ESHBO‘LSIN;ESH-BO‘L-SIN
28145;ESHBO‘RI;ESH-BO‘-RI
28146;ESHBO‘TA;ESH-BO‘-TA
28147;ESHBOBO;ESH-BO-BO
28148;ESHBOLA;ESH-BO-LA
28149;ESHBOLTA;ESH-BOL-TA
28150;ESHBOTIR;ESH-BO-TIR
28151;ESHBOY;ESH-BOY
28152;ESHDAVLAT;ESH-DAV-LAT
28153;ESHHAMID;ESH-HA-MID
28154;ESHIM;E-SHIM
28155;ESHIMMIRZA;E-SHIM-MIR-ZA
28156;ESHIMQUL;E-SHIM-QUL
28157;ESHIMXO‘JA;E-SHIM-XO‘-JA
28158;ESHJO‘RA;ESH-JO‘-RA
28159;ESHJON;ESH-JON
28160;ESHKEL;ESH-KEL
28161;ESHKELDI;ESH-KEL-DI
28162;ESHMAHAMMAD;ESH-MA-HAM-MAD
28163;ESHMAMAT;ESH-MA-MAT
28164;ESHMAN;ESH-MAN
28165;ESHMAQSAD;ESH-MAQ--SAD
28166;ESHMAT;ESH-MAT
28167;ESHMIRZA;ESH-MIR-ZA
28168;ESHMO‘MIN;ESH-MO‘-MIN
28169;ESHMUHAMMAD;ESH-MU-HAM-MAD
28170;ESHMUROD;ESH-MU-ROD
28171;ESHMUXTOR;ESH-MUX-TOR
28172;ESHNAZAR;ESH-NA-ZAR
28173;ESHNAZIR;ESH-NA-ZIR
28174;ESHNIYOZ;ESH-NI-YOZ
28175;ESHNOR;ESH-NOR
28176;ESHNUR;ESH-NUR
28177;ESHON;E-SHON
28178;ESHONALI;E-SHO-NA-LI
28179;ESHONBEK;E-SHON-BEK
28180;ESHONBERDI;E-SHON-BER-DI
28181;ESHONBOY;E-SHON-BOY
28182;ESHONBUVA;E-SHON-BU-VA
28183;ESHONJON;E-SHON-JON
28184;ESHONKELDI;E-SHON-KEL-DI
28185;ESHONMIRZA;E-SHON-MIR-ZA
28186;ESHONMUHAMMAD;E-SHON-MU-HAM-MAD
28187;ESHONMUROD;E-SHON-MU-ROD
28188;ESHONNAFAS;E-SHON-NA-FAS
28189;ESHONNAZAR;E-SHON-NA-ZAR
28190;ESHONNIYOZ;E-SHON-NI-YOZ
28191;ESHONOMON;E-SHO-NO-MON
28192;ESHONPO‘LAT;E-SHON-PO‘-LAT
28193;ESHONQUL;E-SHON-QUL
28194;ESHONTO‘G‘ON;E-SHON-TO‘-G‘ON
